疾病链接,相关症状
http://www.qiuyi.cn/department/627/index.html,慢性咳嗽-喘息-一、-肺气肿常见症状-咳嗽、肺源性呼吸困难、呼气时两颊鼓起和缩唇、肺过度充气、紫绀-二、肺气肿症状-发病缓慢，多有慢性咳嗽、咳痰史。早期症状不明显，或在劳累时感觉呼吸困难，随着病情发展，呼吸困难逐渐加重，以致难以胜任原来的工作。慢支在并发阻塞性肺气肿时，在原有的咳嗽、咳痰等症状的基础上出现逐渐加重的呼吸困难。当继发感染时，出现胸闷、气急，发绀，头痛，嗜睡，神志恍惚等呼吸衰竭症状。肺气肿加重时出现桶状胸，呼吸运动减弱，呼气延长，语颤音减弱或消失，叩诊呈过清音，心浊音界缩小或消失，肝浊音界下降，心音遥远，呼吸音减弱，肺部有湿啰音。部分患者发生并发症：自发性气胸;肺部急性感染;慢性肺源性心脏病。-轻度肺气肿体征多无异常。肺气肿加重时胸廓前后径增大，外观呈桶状，脊柱后凸，肩和锁骨上抬，肋间隙饱满，肋骨和锁骨活动减弱。语颤减弱，叩诊呈过清音，心浊音界缩小或消失，肝浊音界下降。呼吸音及语颤均减弱，呼气延长。有时肺底可闻及干湿啰音，心音遥远，肺动脉第二心音亢进。重度肺气肿患者，即使在静息时，也会出现呼吸浅快，几乎听不到呼吸音。可出现发绀，合并肺心病右心衰竭时可出现颈静脉怒张、腹水、肝大，凹陷性水肿等体征。-三、肺气肿诊断标准：-根据病史、体检、X射线检查和肺功能测定可以诊断科研。X射线检查表现为胸腔前后径增大，胸骨前突，胸骨后间隙增宽，横膈低平，肺纹理减少，肺野透光度增加，悬垂型心脏，肺动脉及主要分支增宽，外周血管细小。肺功能测定表现为残气、肺总量增加、残气/肺总量比值增高、1秒率显著降低、弥散功能减低。肺气肿的诊断尤其是早期诊断比较困难，应结合病史、体征、胸部X线检查及肺部功能检查综合判断。凡有引起气道阻塞的疾病如气管炎、慢性支气管炎、支气管哮喘、肺结核等病史，气急逐渐加重，肺功能测验示残气及残气/肺总量增加，后者超过35%，第1秒用力呼气量/用力肺活量比值减低，<60%，或最大通气量占预计值80%以下，气体分布不均，弥散功能减低，经支气管扩张剂治疗，肺功能无明显改善者，即可诊断。-查看更多关于-肺气肿有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/629/index.html,"咳嗽-咳痰-高热-一、-支气管炎常见症状-咳嗽、咳痰、高热、呼吸困难、发绀-二、支气管炎症状-急性支气管炎：主要症状是咳嗽，病初，为短、干性痛咳。3~4天后，随着渗出物的增加，则变为湿、长咳，痛感减轻。咳嗽之后常伴发呕吐。两侧鼻孔流浆液、浆液粘性或粘液脓性鼻液，当咳嗽时，流出量增多。胸部听诊，病初肺泡音增强,2~3天后由于支气管粘膜肿胀和分泌粘稠的渗出物，可听到干性罗音，当支气管内多量稀薄的渗出物时，听到湿性罗音，并以大、中水泡音较多。胸部叩诊，一般无变化。全身症状轻微，体温正常或稍升高0.5~1℃，呼吸增数。病发于传染病的支气管炎常发高热，且有重剧的全身症状。细支气管炎全身症状重剧，体温升高1~2℃，呼吸增速，里呼气性呼吸困难，犬常张口呼吸，可视粘膜发绀。由始至终均发生微弱的短痛咳。通常无鼻液，或仅见少量鼻液。胸部听诊有小水泡音或干性罗音。在细支气管完全阻塞，渗出物向肺泡侵入，将引起支气管炎。胸部叩诊，呈高朗的清音，肺界多后移，这是由于支气管狭窄，呼吸困难，发生急性肺气肿的结果。如并发支气管砷炎，则有岛屿状浊音。-慢性支气管炎：(1)咳嗽、咳痰或伴喘息,每年发病3个月,连续2年或以上者。-2、每年发病不足3个月,而有明确的客观检查依据(如X线、呼吸功能测定等)者亦可诊断。-3、能排除其他心、肺疾病(如肺结核、哮喘、支气管扩张、肺癌、心脏病等)者。-查看更多关于-支气管炎有哪些症状-的相关常识>>"
http://www.qiuyi.cn/department/771/index.html,干咳-流鼻涕-一、-感冒常见症状-打喷嚏、发烧、咳嗽、畏寒、流鼻涕-二、感冒症状-1、急性鼻炎-起病较急，初期有咽干、咽痒或烧灼感，发病同时或数小时后，可有喷嚏、鼻塞、流清水样鼻涕，2-3d后变稠。可伴咽痛。一般无发热及全身症状，或仅有低热、不适、轻度畏寒和头痛。检查可见鼻腔粘膜充血、水肿、有分泌物，咽部轻度充血。-2、病毒性咽炎、喉炎和支气管炎-根据病毒对上、下呼吸道感染的解剖部位不同引起的炎症反应，临床可表现为咽炎、喉炎和支气管炎。-病毒性咽炎：临床特征为咽部发痒和灼热感，疼痛不持久，也不突出。当有咽下疼痛时，常提示有链球菌感染。咳嗽少见。流感病毒和腺病毒感染时可有发热和乏力。体检咽部明显充血和水肿。颌下淋巴结肿大且触痛。-病毒性喉炎：临床特征为声嘶、讲话困难、咳嗽时疼痛，常有发热、咽炎或咳嗽，体检可见喉部水肿、充血，局部淋巴结轻度肿大和触痛，可闻及喘息声。-病毒性支气管炎：临床表现为咳嗽、无痰或痰呈粘液性，伴有发热和乏力。其他症状常有声嘶、非胸膜性胸骨下疼痛。可闻及干性或湿性啰音。X线胸片显示血管阴影增多、增强，但无肺浸润阴影。-3、疱疹性咽峡炎-表现为明显咽痛、发热，病程约一周。检查可见咽充血，软腭、腭垂、咽及扁桃体表面有灰白色疱疹有浅表溃疡，周围有红晕。多于夏季发作，多见儿童，偶见于成人。-4、咽结膜热-临床表现有发热，咽痛、畏光、流泪，咽及结合膜明显充血。病程4-6d，常发生于夏季，游泳中传播。儿童多见。-5、细菌性咽扁桃体炎-起病急，明显咽痛、畏寒、发热，体温可达39℃以上。检查可见咽部明显充血，扁桃体肿大、充血，表面有黄色点状渗出物，頜下淋巴结肿大、压痛，肺部无异常体征。-三、感冒诊断标准-根据病史、流行情况、鼻咽部发炎的症状和体征，结合周围血象和胸部X线检查可作出临床诊断。进行细菌培养和病毒分离，或病毒血清学检查、免疫荧光法、酶联免疫吸附检测法、血凝抑制试验等，可确定病因诊断。-四、分类：中医感冒分型-1、风寒感冒：病人除了有鼻塞、喷嚏、咳嗽、头痛等一般症状外，还有畏寒、低热、无汗、流清涕、吐稀薄白色痰等特点。这种感冒与病人感受风寒有关。-2、风热感冒：病人除了有鼻塞、流涕、咳嗽、头痛等感冒的一般症状外，还有发热重、痰液粘稠呈黄色等特点。-3、暑湿感冒：病人表现为畏寒、发热、口淡无味、头痛、头胀、腹痛、腹泻等症状。此类型感冒多发生在夏季。-4、暑热感冒：发热，偶尔怕风，心烦、汗出口干，喉咙疼，流稠涕，咳浓痰，舌苔较薄，脉象主要为浮脉或数脉。-5、时行感冒：病人可表现为突然畏寒、高热、头痛、怕冷、寒战、头痛剧烈、全身酸痛、疲乏无力、鼻塞、流涕、干咳、胸痛、恶心、食欲不振，婴幼儿或老年人可能并发肺炎或心力衰竭等症状。-查看更多关于-感冒有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/809/index.html,乏力-食欲减退-咳嗽-一、肺吸虫病症状-1、起病多缓慢，有轻度发热、盗汗、疲乏、食欲不振、咳嗽、胸痛及咳棕红色果酱样痰。2.腹痛、腹泻、恶心、呕吐、排棕褐色粘稠脓血便。3.荨麻疹等过敏性症状。4.急性肺吸虫病起病较急骤，有高热、毒血症。5.腰痛、下肢行动困难，甚至截瘫，大小便困难、失禁。6.胸腔积液体征，可并发胸膜增厚或脓胸。7.腹部可触及囊性肿块，肠系膜淋巴结、肝、脾、睾丸等肿大以及腹腔积液。8.脑膜刺激征、偏盲、感觉异常或缺失、视神经乳头水肿。9.少数患者有癫痫、抽搐、偏瘫、运动障碍等表现。-二、肺吸虫病诊断依据-1、有在本病流行区进食不熟的石蟹或蜊蛄史。2.长期咳嗽、咯血、咯棕褐色果酱样痰，部分有低热、盗汗，肺部体征少，合并胸水时有相应体征，四川肺吸虫病尚可见腹部、胸背部等处的游走性皮下结节或包块。3.血嗜酸性粒细胞明显增多，痰直接涂片或24小时浓缩法找到肺吸虫卵者可确诊。(四川肺吸虫病痰中可找不到虫卵)。4.X线检查：肺部有边缘模糊的圆形或椭圆形浸润阴影，单房、多房性囊状阴影，肺部阴影时隐时现，变化不定，病变以中、下肺野多见，常伴有少量胸腔积液。5.肺吸虫成虫抗原皮内试验，后尾蚴膜试验及(或)肺吸虫补体结合试验阳性。6.皮下结节或肿块作活体组织检查，发现嗜酸性肉芽肿，内有虫卵或肺吸虫幼虫者可确诊。7.脑型肺吸虫病有神经系统症状及体征，应与囊虫病、脑肿瘤鉴别。作脑脊液补体结合试验，阳性者可助诊断。-查看更多关于-肺吸虫病有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/871/index.html,右心衰竭-呼吸困难-一、-肺栓塞常见症状-胸痛、右心衰竭、心肺栓塞、呼吸困难-二、肺栓塞症状-1、肺栓塞的临床表现可从无症状到突然死亡。常见的症状为呼吸困难和胸痛，发生率均达80%以上。-2、胸膜性疼痛为邻近的胸膜纤维素炎症所致，突然发生者常提示肺梗塞。-3、膈胸膜受累可向肩或腹部放射。如有胸骨后疼痛，颇似心肌梗塞。慢性肺梗塞可有咯血。其它症状为焦虑，可能为疼痛或低氧血症所致。晕厥常是肺梗塞的征兆。-三、肺栓塞体征-常见的体征为呼吸增快、紫绀、肺部湿罗音或哮鸣音，肺血管杂音，胸膜摩擦音或胸腔积液体征。循环系统体征有心动过速，P2亢进及休克或急慢性肺心病相应表现。约40%患者有低至中等度发热，少数患者早期有高热。-四、肺栓塞诊断-临床症状及体征常常是非特异性的，且变化颇大，与其他心血管疾病难以区别，症状轻重虽然与栓子大小，栓塞范围有关，但不一定成正比，往往与原有心，肺疾病的代偿能力有密切关系。-1、急性大面积肺栓塞：表现为突然发作的重度呼吸困难，心肌梗死样胸骨后疼痛，晕厥，紫绀，右心衰竭，休克，大汗淋漓，四肢厥冷及抽搐，甚至发生心脏停搏或室颤而迅速死亡。-2、中等大小的肺栓塞：常有胸骨后疼痛及咯血，当病人原有的心，肺疾病代偿功能很差时，可以产生晕厥及高血压。-3、肺的微栓塞：可以产生成人呼吸窘迫综合征。-4、肺梗死：常有发热，轻度黄疸。-约20%～30%患者未及时或未能获诊断和治疗而死亡，若能及时诊断和给予抗凝治疗，病死率可望降至8%，故早期诊断十分重要，应仔细搜集病史，血清LDH升高，动脉血PO2下降，PA～aO2增宽，心电图有T波和ST段改变(类似心肌梗塞图形)，P波和QRS波形改变(类似急性肺心病图形)，X线显示斑片状浸润，肺不张，膈肌抬高，胸腔积液，尤其是以胸膜为基底凸面朝向肺门的圆形致密阴影(Hamptom驼峰)以及扩张的肺动脉伴远端肺纹稀疏(Westermark征)等对肺栓塞的诊断都具有重要价值，核素肺通气/灌注扫描是诊断肺栓塞最敏感的无创性方法，特异性虽低，但有典型的多发性，节段性或楔形灌注缺损而通气正常或增加，结合临床，诊断即可成立，肺动脉造影是诊断肺栓塞最特异的方法，适用于临床和核素扫描可疑以及需要手术治疗的病例，表现为血管腔充盈缺损，动脉截断或“剪枝征”，造影不能显示≤2mm直径小血管，因此多发性小栓塞常易漏诊，磁共振为肺栓塞诊断的有用的无创性技术，较大栓塞时可见明显的肺动脉充塞缺损。-查看更多关于-肺栓塞有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/992/index.html,头痛-周身不适-一、-支原体肺炎常见症状-发作性咳嗽、头痛、周身不适、黏液脓性痰、气短-二、支原体肺炎症状-临床症状如头痛、乏力、肌痛、鼻咽部病变、咳嗽、胸痛、脓痰和血痰，肺部X线表现和化验室检查如冷凝集试验等有助诊断。-三、支原体肺炎病史、症状-起病较缓慢，多数为咽炎、支气管炎的表现，10%为肺炎。症状主要有寒战、发热、乏力、头痛、周身不适，刺激性干咳，伴有粘痰、脓痰，甚至血痰，重者可有气短，剧咳时有胸痛;也可有恶心、食欲不振，呕吐，腹泻及关节痛、心肌炎、心包炎、肝炎、周围神经炎、脑膜炎、皮肤斑丘疹等肺外表现。-四、支原体肺炎体检发现-鼻咽部及结膜充血、水肿，可有颈部淋巴结肿大，皮疹;胸部体征多不明显，肺部听诊可有细湿罗音，偶有胸膜磨擦音及胸水征。-五、支原体肺炎辅助检查-(一)X线胸片，为肺纹理增多，肺实质可有多形态的浸润形，以下叶多见，也可，呈斑点状，斑片状或均匀模糊阴影。约1/5有少量胸腔积液。-(二)病原学检查：肺炎支原体的分离，难以广泛应用，无助于早期诊断。-(三)血清学检查：血清病原抗体效价>1:32、链球菌MG凝集试验，效价≥1:40为阳性，连续两次4倍以上增高有诊断价值。血清间接试验>1:32，间接荧光试验>1:66，间接免疫荧光抗肺炎支原体IgG>1:16，抗肺炎支原体IgM>1:8，亲和素酶联免疫吸附试验，可直接检测肺炎支原体抗原，24小时内可获结果，均有诊断意义。-肺部病变呈片状或融合性支气管肺炎或间质性肺炎，伴急性支气管炎。肺泡内可含少量渗出液，并可发生灶性肺不张、肺实变和肺气肿。肺泡壁和间隔有中性粒细胞和大单核细胞浸润。支气管粘膜细胞可有坏死和脱落，并有中性粒细胞浸润。胸膜可有纤维蛋白渗出和少量渗液。-潜伏期2～3周，起病缓慢，约1/3病例无症状。以支管-支气管炎、肺炎、耳鼓膜炎等的形式出现，而以肺炎最重。发病初有乏力、头痛、咽痛、发冷、发热、肌肉酸痛、食欲减退、恶心、呕吐等，头痛显著。发热高低不一，可高达39℃。2～3天后出现明显的呼吸道症状，如阵发性刺激性咳嗽，咳少量粘痰或粘液脓性痰，有时痰中带血。发热可持续2～3周。热度恢复正常后尚可遗有咳嗽，伴胸骨下疼痛，但无胸痛。-体检示轻度鼻塞、流涕，咽中度充血。耳鼓膜常有充血，约15%有鼓膜炎。颈淋巴结可肿大。少数病例有斑丘疹、红斑或唇疱疹。胸部一般无明显异常体征，约半数可闻干性或湿性罗音，约10%～15%病例发生少量胸腔积液。-病情一般较轻，有时可重，但很少死亡。发热3天至2周，咳嗽可延长至6周左右。有10%复发，肺炎见于同一叶或同一叶，少数病人红细胞冷凝集滴度效价在1∶500以上。/可有相当的血管内溶血，溶血往往见于退热时，或发生于受凉时。-极少数病例可伴发中枢神经症状，例如脑膜炎、脑膜脑炎、多发生神经根炎，甚至精神失常等。出血性耳鼓膜炎、胃肠炎、关节炎、血小板减少性紫癜、溶血性贫血、心包炎、心肌炎、肝炎也有发现。-查看更多关于-支原体肺炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/993/index.html,气短-呼吸困难-一、肺大泡症状-肺大疱的壁甚薄，由肺泡的扁平上皮细胞组成，也可能仅为纤维性膜。可与多种肺气肿并存，常见于间隔旁侧或细叶旁肺气肿，可伴有碳末沉着，如煤矿工人尘肺，或不伴有碳末沉着，如瘢痕组织肺气肿。根据病理形态将肺大疱分为三种类型。-Ⅰ型：狭颈肺大疱。突出于肺表面，并有一狭带与肺相连。因为支气管瘢痕组织形成的活瓣性阻塞，肺大疱体积增大系由于肺泡侧支通气和气体滞留。Ⅰ型肺大疱壁薄，常由胸膜和结缔组织形成，多发生于中叶或舌叶，也常见于肺上叶，可能由于该部位胸腔负压大，常规胸片即可发现肺大疱的存在。-Ⅱ型：宽基底部表浅肺大疱。位于肺表层，在脏层胸膜与气肿性肺组织之间。肺大疱腔内可见结缔组织间隔，但它不构成肺大疱的壁，可见于肺的任何部位。-Ⅲ型：宽基底部深位肺大疱。结构与Ⅱ型相似，但部位较深，周围均为气肿性肺组织，肺大疱可伸展至肺门，可见于任何肺叶。-当肺大疱体积增大时，周围肺组织受压迫并引起肺脏移位。受压肺组织在X线胸片上，表现为肺大疱周围密度增高阴影。以上三型均见于慢性支气管炎。小叶中心型肺气肿不并发肺大疱。下叶肺大疱常见于有并发症的煤矿工人尘肺和融合性矽肺。-小的肺大疱本身不引起症状，单纯肺大疱的患者也常没有症状，有些肺大疱可经多年无改变，部分肺大疱可逐渐增大。肺大疱的增大或在其他部位又出现新的肺大疱，可使肺功能发生障碍并逐渐出现症状。巨大肺大疱可使患者感到胸闷、气短。肺大疱突然增大破裂，可产生自发性气胸，而引起严重呼吸困难，也可出现类似心绞痛的胸痛。-肺大疱患者常合并有慢性支气管炎、支气管哮喘、肺气肿，临床症状也主要由这些疾病引起，只是在肺大疱形成后，临床症状进一步加重。肺大疱继发感染，可引起咳嗽、咳痰、寒战和发热，严重时出现发绀。如果引流支气管阻塞，肺大疱腔被炎性物质充满，可使空腔消失。临床上可能出现经治疗后感染症状消失，而胸片上肺大疱阴影持续数周或数月不消退的情况。-肺部体征常为原有肺部疾病的表现。-查看更多关于-肺大泡有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/994/index.html,咳痰-呼吸困难-一、-慢性阻塞性肺疾病常见症状-呼吸困难、喘息、胸闷、呼吸音减弱、食欲减退、气短、啰音、桶状胸、肺纤维化-二、慢性阻塞性肺疾病症状-l.慢性咳嗽随病程发展可终身不愈。常晨间咳嗽明显，夜间有阵咳或排痰。-2.咳痰一般为白色粘液或浆液性泡沫性痰，偶可带血丝，清晨排痰较多。急性发作期痰量增多，可有脓性痰。-3.气短或呼吸困难早期在劳力时出现，后逐渐加重，以致在日常活动甚至休息时也感到气短。是COPD的标志性症状。-4.喘息和胸闷部分患者特别是重度患者或急性加重时出现喘息。5.其他晚期患者有体重下降，食欲减退等。-三、慢性阻塞性肺疾病体征-早期体征可无异常，随疾病进展出现以下体征：-l.视诊及触诊胸廓前后径增大，剑突下胸骨下角增宽(桶状胸)。部分患者呼吸变浅，频率增快，严重者可有缩唇呼吸等;触觉语颤减弱。-2.叩诊肺部过清音，心浊音界缩小，肺下界和肝浊音界下降。3.听诊两肺呼吸音减弱，呼气延长，部分患者可闻及干性啰音和(或)湿性啰音。-查看更多关于-慢性阻塞性肺疾病有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/995/index.html,发烧-高热发烧-高热-一、-大叶性肺炎常见症状-发烧、高热、胸痛、咳铁锈色痰、急性面容-二、大叶性肺炎症状-1、起病急骤，寒战、高热、胸痛、咳嗽、咳铁锈色痰。病变广泛者可伴气促和紫绀。-2.部分病例有恶心、呕吐、腹胀、腹泻。-3.重症者可有神经精神症状，如烦躁不安、谵妄等。亦可发生周围回圈衰竭，并发感染性休克，称休克型(或中毒性)肺炎。-4.急性病容，呼吸急促，鼻翼扇动。部分患者口唇和鼻周有捳睢I偈沙鱿只起恪。-5.早期肺部体征不明显或仅有呼吸音减低和胸膜摩擦音。实变期可有典型体征，如患侧呼吸运动减弱，语颤增强，叩诊浊音，听诊呼吸音减低，有湿罗音或病理性支气管呼吸音。-三、大叶性肺炎诊断依据-1.本病好发于青壮年男性和冬春二季。-2.起病前多有诱因存在，约半数病例先有上呼吸道病毒感染等前驱表现。-3.突然起病寒战、高热。-4.咳嗽、胸痛、呼吸急促，铁锈色痰。重症患者可伴休克。-5.肺实变体征。重症患者血压常降至10.5/6.5KPa(80/50mmHg)以下。-6.血白细胞总数增加，中性粒细胞达0.80以上，核左移，有中毒颗粒。-7.痰涂片可见大量革兰氏阳性球菌。-8.痰、血培养有肺炎球菌生长。-9.血清学检查阳性(协同凝集试验、对流免疫电泳检测肺炎球菌荚膜多糖抗原)。-10.胸部X线检查显示段或叶性均匀一致的大片状密度增高阴影。-11.血气分析检查有PaO2及PaCO2下降，原有慢性阻塞性肺疾病的患者PaCO2可上升。-查看更多关于-大叶性肺炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/996/index.html,痉挛性咳嗽-哮鸣音-一、-吸入性肺炎常见症状-支气管脓性分泌物增多、痉挛性咳嗽、哮鸣音、发绀、低氧血症、啰音、呼吸困难、气急、逆行性细菌感染-二、吸入性肺炎症状-临床表现与诱发因素和机体的状态有关，吸入呕吐物可突发喉反射性痉挛和支气管刺激发生喘鸣剧咳，食管，支气管瘘引起的吸入性肺炎，每天进食后有痉挛性咳嗽伴气急;神志不清者，吸入后常无明显症状，但于1～2h后可突发呼吸困难，出现发绀，常咳出浆液性泡沫状痰，可带血，两肺可闻及湿啰音和哮鸣音，出现严重低氧血症，可产生急性呼吸窘迫综合征(ARDS)，并可伴二氧化碳潴留和代谢性酸中毒。-查看更多关于-吸入性肺炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/997/index.html,头痛-干咳-发烧-一、-病毒性肺炎常见症状-两肺毛玻璃样粟粒样或结节样改变、干咳、乏力、肺纹理增粗、肺门增宽、高热-二、病毒性肺炎症状-本病临床表现一般较轻，与支原体肺炎的症状相似。起病缓慢，有头痛、乏力、发热、咳嗽、并咳少量粘痰。体征往往缺如。X线检查肺部炎症呈斑点状、片状或均匀的阴影。白细胞总数可正常、减少或略增加。病程一般为1～2周。在免疫缺损的患者，病毒性肺炎往往比较严重，有持续性高热、心悸、气急、紫绀、极度衰竭，可伴休克、心力衰竭和氮质血症。由于肺泡间质和肺泡内水肿，严重者可发生呼吸窘迫综合征。体检可有湿罗音。X线检查显示弥漫性结节性浸润，多见于两下2/3肺野。-三、病毒性肺炎诊断-1.病史、症状-起病缓慢，初期多有咽干、咽痛、喷嚏、流涕、发热、头痛、纳差以及全身酸痛等上呼吸道症状，病变累及肺实质可有咳嗽(多为阵发性干咳)，胸痛、气短等症状，病史询问应特别注意有无免疫缺陷或免疫抑制情况。-2.体检发现-体征多不明显，有时可在肺下部闻及小水泡声。-查看更多关于-病毒性肺炎有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/998/index.html,慢性咳嗽-气道高反应性-咳嗽性哮喘症状：-1、在表现为咳嗽性哮喘的成人中，发病年龄较典型哮喘为高，约有13%患者年龄大于50岁，中年女性较多见。而在儿童时期，咳嗽可能是哮喘的唯一症状，甚至是发展为支气管哮喘的一个先兆。-2、多有较明确的家族过敏史或有其他部位的过敏性疾病史，如过敏性鼻炎、湿疹等。-3、发作大多有一定的季节性，以春秋为多。-4、临床表现主要为长期顽固性干咳，常常在运动、吸入冷空气、上呼吸道感染后诱发，在夜间或凌晨加剧，体检时无哮鸣音，肺功能损害介于正常人与典型哮喘之间，皮肤过敏原试验可以阳性。-5、支气管激发试验阳性，当出现阳性反应时，可以出现类似发病时的刺激性咳嗽，提示气道高反应性的存在;气道阻塞的可逆性试验阳性。-6、一般的止咳化痰药和抗生素治疗无效，而用抗组胺药、β2-受体激动剂、茶碱类或肾上腺皮质激素可缓解。-在遇到仅主诉为长期咳嗽(时间大于2周)的患者时，应当考虑到哮喘的可能，在详细询问病史、认真体检、总结临床特点的基础上，结合以下方法可以确诊：-1、若患者就诊时测定的FEVl或PEFR低于正常值的70%，可令其吸入支气管扩张剂，如2%沙丁胺醇200μg，15min后复测上述指标，如FEVl和PEFR改善率≥15%，可确诊本病。-2、如果患者就诊时FEV1及PEFR≥70%正常预计值，可谨慎地进行支气管激发试验。-3、连续3天测定24h内PEFR昼夜变化，是诊断这类支气管哮喘简单而有效的筛选方法，若PEFR变异率≥20%，可确诊本病。-虽然肺功能指标的测定是早期发现这类哮喘的有效手段，但有人研究发现昼夜咳嗽的频率与肺功能损害的程度并不相关。-4、试验治疗对于可疑患者，可以试用支气管扩张剂，包括β2受体兴奋剂、茶碱类，如咳嗽明显减轻或消失，则支持支气管哮喘的诊断;如疗效不显著，可改用泼尼松(30～40mg/d)，多数咳嗽性哮喘可在1周内症状明显缓解，少数患者需治疗2周才见效。-5、排除其他可以引起慢性咳嗽的疾病。-查看更多关于-咳嗽性哮喘有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/999/index.html,气短-呼吸困难-一、-肺大疱常见症状-胸闷憋气、寒战、气短-二、肺大疱症状-因肺大疱的大小、原有肺部病变和并发症的不同临床表现不尽相同。小的肺大疱病人无明显症状，单纯肺大疱的患者也常没有症状。有些肺大疱可经多年无改变，部分肺大疱可逐渐增大，胸部叩诊有过度回响、呼吸音减弱甚至消失。肺大疱的增大或在其他部位又出现新的肺大疱，可使肺功能发生障碍并逐渐出现症状。巨大肺大疱可使患者感到胸闷、气短，有的病人因而失去劳动力，甚至行动亦受到限制。肺大疱突然增大破裂，可产生自发性气胸，则有突然胸痛，呼吸困难，在有严重张力气胸的病例，呼吸困难相应加重，并可出现紫绀。并出现严重呼吸困难和类似心绞痛的胸痛。严重肺气肿并发肺大疱，则能促使肺原性心脏病的发生，或是加重肺原性心脏病的发展。-肺大疱患者常合并有慢性支气管炎、支气管哮喘、肺气肿，临床症状也主要由这些疾病引起，只是在肺大疱形成后，临床症状进一步加重，肺部体征常为肺部合并症的表现。肺大疱继发感染，可引起寒战、发热、咳嗽和咳痰，严重时发绀。如果引流支气管阻塞，肺大疱腔被炎性物质充满，可使空腔消失。临床上可能出现经治疗后感染症状消失，而胸片上肺大疱阴影持续数周或数月不消退的情况。-根据临床表现，胸部X线检查、CT是诊断肺大疱的最好方法。-查看更多关于-肺大疱有哪些症状-的相关常识>>
